Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type
0,1,1,0,1,0,1,0,2,7,103500.0,59.333182748447946,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,3,5,47,135000.0,40.62506416969548,4.213638883755313,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,0,0,0,0,2,4,43,202500.0,50.109174041903664,5.81531448284359,Commercial associate,Higher education,Married,House / apartment,Managers
1,1,1,0,0,0,0,1,3,12,202500.0,50.96066312107709,10.631292908136375,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,1,1,0,0,0,1,0,2,28,157500.0,62.81306255433034,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
0,0,0,0,0,0,0,0,2,6,157500.0,47.54649308336242,8.432753581524603,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
0,0,1,0,0,0,1,0,2,56,90000.0,59.29485205035011,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,1,0,0,0,2,30,67500.0,54.30364757661006,1.796066996584461,Working,Secondary / secondary special,Married,House / apartment,Other
1,0,1,0,0,0,0,1,3,35,180000.0,42.90300279950991,4.528498189558992,Working,Higher education,Married,With parents,Cooking staff
0,1,1,0,0,0,0,0,2,20,117000.0,46.91129865774109,5.437483315879176,Working,Secondary / secondary special,Married,House / apartment,Sales staff
1,0,1,0,0,1,0,0,1,29,225000.0,25.04911120693785,3.3320328275050137,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,1,0,0,0,1,0,2,21,135000.0,55.031930840469,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,1,28,178200.0,36.81389761596747,4.591470050719727,Commercial associate,Higher education,Separated,House / apartment,Other
0,0,1,0,0,0,0,0,2,6,202500.0,54.14484897020473,8.635358700041753,Working,Secondary / secondary special,Married,House / apartment,Other
1,0,1,0,0,0,0,1,3,27,157500.0,29.25727427667919,9.464944523159271,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,1,0,1,19,112500.0,58.585734135540086,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
1,1,1,0,0,0,0,0,2,6,265500.0,42.35542139811221,18.431589971046638,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,0,0,1,0,2,14,94500.0,60.61726113472556,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,0,0,0,0,1,1,3,18,135000.0,32.82476710678522,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
0,0,0,0,0,0,0,1,3,11,67500.0,30.81514336365565,7.04463472898143,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
0,1,1,1,1,0,0,0,2,46,270000.0,43.57926583023608,8.350616371314947,Working,Higher education,Married,House / apartment,Managers
0,1,1,0,0,0,0,1,3,41,135000.0,30.55230429098476,2.3436483979821623,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
1,0,1,0,0,0,0,0,1,27,225000.0,28.830160783588983,6.373847512269245,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,1,0,0,0,0,1,3,9,157500.0,43.14941443013888,5.087031218984647,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff
0,1,1,0,0,0,0,0,2,37,180000.0,40.88790324236637,10.130255925857478,State servant,Higher education,Married,House / apartment,Core staff
1,1,1,0,0,1,0,2,4,30,315000.0,36.83853877903037,5.960423554213981,Working,Higher education,Married,House / apartment,High skill tech staff
0,0,0,0,0,0,0,1,2,34,157500.0,30.648131036229355,3.1759721281066686,Working,Secondary / secondary special,Single / not married,Municipal apartment,Cleaning staff
0,0,1,0,1,0,0,0,1,17,540000.0,57.75067249840859,0.7145937288240005,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other
0,0,1,0,0,0,0,0,1,4,166500.0,25.092917719049677,0.9527916384320008,Working,Incomplete higher,Single / not married,House / apartment,High skill tech staff
1,1,1,1,0,0,0,0,2,38,121500.0,47.688864247725824,21.963490010061808,Working,Secondary / secondary special,Married,House / apartment,Managers
0,0,1,0,0,0,0,0,2,8,121500.0,59.19354949109153,0.4325893071041842,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,0,1,0,0,0,0,1,3,2,175500.0,29.889730795293534,1.0321909416346673,Working,Secondary / secondary special,Married,Rented apartment,Sales staff
1,1,1,0,0,0,0,0,1,52,135000.0,24.846506088420707,2.308055606891312,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
0,0,1,1,1,0,0,0,2,58,180000.0,43.69973373854357,17.807347173453252,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
0,0,1,0,1,0,0,2,4,4,135000.0,34.467511310978324,11.214467100624928,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,0,0,0,0,1,0,2,4,135000.0,66.40793445450625,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,1,0,1,1,0,0,0,2,60,382500.0,30.535876848942824,3.507258875952278,Working,Higher education,Civil marriage,House / apartment,Accountants
1,0,1,0,0,0,0,0,1,13,157500.0,46.84832679658035,11.351362450974351,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
0,0,1,0,1,0,0,0,2,50,180000.0,49.24947124170927,1.7248814144027598,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
0,0,0,0,1,0,0,0,2,5,135000.0,30.31410638137676,2.3655516540380708,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
1,1,0,0,0,0,0,2,4,24,270000.0,40.93170975447819,2.56815677255522,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,0,0,0,0,2,20,180000.0,45.32605050069474,5.599019829291498,State servant,Secondary / secondary special,Married,House / apartment,Laborers
1,0,0,0,0,0,0,0,1,4,135000.0,25.09839353306365,2.592797935618117,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
0,0,1,0,0,0,0,0,1,19,270000.0,58.00255994305153,6.518956583639636,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants
1,1,0,0,1,0,0,0,2,45,157500.0,56.17090015537622,6.201359370828969,Working,Higher education,Married,House / apartment,Laborers
0,1,1,0,0,0,0,1,2,0,560250.0,35.55719829975975,6.379323326283223,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
0,0,1,1,0,0,0,0,2,26,112500.0,35.86384388454246,0.5065127962928739,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff
0,1,1,0,0,0,0,1,3,11,90000.0,33.9719501427134,6.278020767024648,Commercial associate,Higher education,Married,Municipal apartment,Other
0,0,1,0,0,0,0,2,4,38,112500.0,40.00629718611607,1.0869490817744376,Working,Secondary / secondary special,Married,With parents,Core staff
0,0,1,0,0,0,0,2,4,43,202500.0,31.398317556144207,12.178210367084882,Working,Secondary / secondary special,Married,Municipal apartment,Laborers
0,0,0,0,0,0,0,0,2,48,67500.0,50.77722335160886,15.203597609807185,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,0,0,0,0,2,4,225000.0,23.203761884227603,1.2211065251168745,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
0,0,1,0,1,0,1,0,1,38,112500.0,58.19695134054772,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
0,1,1,0,0,1,1,0,2,11,337500.0,56.480283647165926,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,1,1,0,0,0,0,0,2,23,135000.0,38.905658569306695,3.0883591038830365,Commercial associate,Higher education,Married,House / apartment,Private service staff
1,0,1,0,0,0,0,0,1,44,180000.0,28.78909217848416,1.0979007098023916,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Cooking staff
1,1,1,0,1,1,0,0,1,4,112500.0,46.47597144362992,6.855719145499223,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,1,0,1,0,0,1,3,45,202500.0,44.08851653353594,9.760638479914029,Working,Secondary / secondary special,Married,House / apartment,Core staff
0,0,1,1,1,0,0,0,2,50,94500.0,44.62514630690568,15.926405059652147,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
1,1,1,0,1,0,0,1,3,56,202500.0,28.351027057366,1.7577362984866218,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,1,1,1,0,2,12,112500.0,59.8944536848806,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,0,0,0,0,2,36,225000.0,53.25502919293346,2.6338665407229445,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
0,0,0,1,1,0,0,1,3,6,81000.0,35.07806457353676,9.278766846684052,Working,Secondary / secondary special,Married,With parents,Core staff
0,0,1,0,0,0,0,0,2,8,270000.0,46.33086237225952,3.794739111686072,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents
1,1,1,0,0,0,0,0,2,35,472500.0,52.29128592647351,9.344476614851777,Working,Secondary / secondary special,Married,House / apartment,Managers
1,0,0,1,1,1,0,0,1,46,202500.0,43.10560791802706,11.950964085504836,Working,Incomplete higher,Single / not married,House / apartment,Other
0,1,0,1,0,0,0,0,2,42,270000.0,33.66804246493768,1.051356290683587,Commercial associate,Higher education,Married,House / apartment,Managers
1,0,0,0,1,0,0,0,2,30,180000.0,57.92042273284188,0.355927910908506,Commercial associate,Lower secondary,Married,House / apartment,Drivers
1,1,1,0,0,0,0,1,3,25,405000.0,28.830160783588983,5.927568670130119,Working,Higher education,Married,House / apartment,High skill tech staff
1,1,0,1,1,0,0,2,4,25,180000.0,40.46900347029713,8.033019158504281,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
0,0,0,0,1,0,0,0,2,34,270000.0,38.39366995899984,2.929560497477703,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries
0,0,1,0,0,0,0,0,2,14,202500.0,51.75191824609677,23.6801577034436,Working,Higher education,Married,House / apartment,Managers
0,0,0,1,1,0,0,0,2,44,135000.0,38.24034716660849,13.278848983894262,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
1,1,0,0,1,0,0,2,4,29,292500.0,35.29709713409584,4.71467586603421,Commercial associate,Higher education,Married,House / apartment,Managers
0,1,1,0,0,1,0,1,3,5,292500.0,37.481946925672666,0.3641416319294715,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,1,0,0,1,0,1,3,22,67500.0,24.975187717749165,4.290300279950992,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff
1,1,1,1,0,0,0,1,3,5,135000.0,41.490242783903845,4.410768188258486,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Other
1,1,1,0,0,0,0,0,1,9,405000.0,32.630375709289034,0.7939930320266672,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
0,0,0,1,1,0,0,0,2,20,270000.0,35.86931969855644,6.034347043402671,Working,Secondary / secondary special,Married,House / apartment,Accountants
0,0,1,0,0,0,0,0,2,35,157500.0,32.68239594242181,5.171906336201291,Commercial associate,Higher education,Married,Rented apartment,Cooking staff
0,1,0,0,0,0,0,1,3,29,225000.0,31.488668487374827,2.012361650136553,Working,Higher education,Civil marriage,House / apartment,Core staff
1,1,1,0,1,0,0,0,2,39,193500.0,48.26108681218642,13.185760145656651,State servant,Higher education,Married,House / apartment,High skill tech staff
0,1,0,1,1,0,0,0,2,22,270000.0,27.81713519100324,3.436073293770577,Commercial associate,Higher education,Married,House / apartment,Other
0,0,1,0,0,0,1,0,1,15,202500.0,64.46402047954442,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
0,0,1,0,0,0,0,0,2,21,180000.0,36.07740063108756,4.594207957726716,Working,Secondary / secondary special,Married,House / apartment,Sales staff
0,1,1,0,0,0,0,1,3,33,202500.0,33.77755874521722,1.2539614092007365,State servant,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
0,0,0,1,0,0,0,0,1,19,202500.0,56.58979992744546,35.87205760556343,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
0,1,1,1,1,0,0,0,2,30,225000.0,32.52359733601648,0.8432753581524604,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff
0,1,0,0,0,0,0,1,3,13,112500.0,29.125854740343744,2.718741657939588,Working,Higher education,Married,House / apartment,Sales staff
0,0,1,1,1,0,0,1,2,38,112500.0,47.17687563741897,0.2162946535520921,Working,Secondary / secondary special,Separated,House / apartment,Laborers
1,1,1,0,1,1,0,3,5,50,202500.0,43.842104902906975,13.10088502844001,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,0,1,1,0,0,0,2,20,540000.0,39.26706229422918,3.737243064539313,Commercial associate,Incomplete higher,Married,House / apartment,Managers
0,0,1,0,0,0,1,0,2,14,135000.0,46.7908307494336,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,2,10,144000.0,50.82376777072766,2.943250032512646,State servant,Secondary / secondary special,Married,House / apartment,Cleaning staff
1,0,1,0,0,1,0,0,2,32,180000.0,41.11514952394642,0.8542269861804144,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,0,0,1,1,1,0,0,2,41,270000.0,39.02886438462117,2.0862851393252426,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
0,0,0,0,0,0,0,0,1,27,180000.0,66.73922120235186,11.96191571353279,Working,Secondary / secondary special,Widow,House / apartment,Other
1,0,0,0,0,0,0,0,2,9,193500.0,47.24806121960068,2.4257856081918177,Working,Secondary / secondary special,Married,House / apartment,Security staff
0,1,1,0,0,0,0,0,2,59,360000.0,45.11249375414964,8.205507299944557,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Accountants
0,0,0,0,0,0,0,0,2,54,157500.0,52.0311847608096,4.298514000971957,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,1,18,202500.0,51.07017940135663,16.96954762931477,Working,Higher education,Separated,House / apartment,Other
0,0,0,0,0,0,0,0,2,58,135000.0,57.15380877088509,10.362978021451502,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff
1,0,1,0,0,0,0,1,2,16,121500.0,34.11432130707681,12.339746880497204,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,1,0,0,0,1,0,2,3,112500.0,51.36039754409742,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,1,24,202500.0,63.90548745011876,14.886000396996517,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
0,0,0,0,0,0,0,1,3,6,153000.0,26.26474191804075,4.9254947055723255,Working,Secondary / secondary special,Married,With parents,Sales staff
1,1,0,1,0,1,0,0,1,47,157500.0,32.099221749933264,10.138469646878445,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,0,0,1,0,1,0,2,33,180000.0,52.12427359904721,0.0,Pensioner,Higher education,Married,House / apartment,Other
0,0,0,0,1,0,0,0,2,41,135000.0,27.06968657809537,6.773581935289568,Working,Higher education,Married,House / apartment,Sales staff
0,0,1,0,0,0,0,0,2,9,270000.0,49.178285659527575,25.50634167710494,Working,Secondary / secondary special,Married,House / apartment,Other
0,0,0,0,0,0,0,0,2,21,180000.0,56.400884343963256,0.5421055873837245,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers
0,0,1,0,0,0,0,1,2,32,180000.0,41.377988596617314,4.339582606076784,Working,Higher education,Separated,House / apartment,HR staff
1,1,0,0,0,1,0,0,1,18,225000.0,36.26631621456977,7.280094731582442,Working,Secondary / secondary special,Single / not married,House / apartment,Other
0,0,0,0,0,0,0,0,2,28,135000.0,52.07225336591443,0.1177300013005058,Working,Lower secondary,Married,Rented apartment,Laborers
1,1,0,1,1,0,0,0,2,19,234000.0,53.055161981423296,2.3491242119961395,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,1,1,0,0,0,1,2,315000.0,48.82235774861907,0.36687953893646,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
1,1,1,0,0,0,0,0,2,5,270000.0,33.57221571969308,0.9746948944879088,Working,Higher education,Married,House / apartment,Other
0,0,0,0,0,0,1,0,2,53,450000.0,60.491317412404086,0.0,Pensioner,Higher education,Married,House / apartment,Other
1,1,1,0,0,0,0,1,2,43,225000.0,41.61892441323231,9.70314243276727,Working,Secondary / secondary special,Separated,House / apartment,Laborers
1,1,1,0,0,0,0,0,2,53,270000.0,46.20765655694504,6.757154493247636,Working,Secondary / secondary special,Married,House / apartment,Core staff
1,1,1,0,1,0,0,1,3,35,315000.0,36.43332854199607,3.359411897574899,Working,Higher education,Married,Co-op apartment,Laborers
0,1,0,1,0,0,0,1,3,32,148500.0,31.965064306590826,10.34655057940957,Working,Secondary / secondary special,Married,House / apartment,Sales staff
1,0,1,0,0,0,0,0,2,47,450000.0,64.81721048344593,5.714011923585016,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff
1,0,1,0,0,0,0,0,1,14,135000.0,31.05881708727763,2.885753985365887,Working,Secondary / secondary special,Single / not married,With parents,Drivers
1,1,0,0,0,1,0,1,3,41,225000.0,51.15505451857327,6.633948677933154,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,0,1,0,0,1,0,0,2,56,607500.0,53.21122268082164,3.876876321895727,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
0,0,0,0,0,1,1,0,2,15,157500.0,57.62199086908013,0.0,Pensioner,Higher education,Married,House / apartment,Other
1,0,1,0,0,0,1,0,2,20,180000.0,64.94863001978138,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
1,0,0,1,0,0,0,3,5,17,315000.0,41.00837115067387,8.265741254098304,Working,Higher education,Married,House / apartment,Managers
0,1,1,1,0,0,0,1,3,46,90000.0,37.34231366831626,0.5147265173138394,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff
1,1,1,1,0,1,0,0,2,14,247500.0,55.06478572455286,2.395668631114944,State servant,Secondary / secondary special,Married,Municipal apartment,High skill tech staff
0,0,1,0,0,0,0,3,5,3,157500.0,31.9705401206048,9.188415915453431,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
0,0,1,0,0,0,0,0,2,28,180000.0,42.75241791412554,8.89545986570566,Working,Secondary / secondary special,Married,House / apartment,Other
1,0,0,1,1,0,0,0,1,10,180000.0,28.78635427147717,0.2765286077058392,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
0,0,1,0,0,1,1,0,2,38,148500.0,58.2736127367434,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,1,3,2,135000.0,33.073916644421175,4.446360979349336,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,1,0,0,0,0,0,2,3,135000.0,63.30588581558827,9.913961272305386,Commercial associate,Higher education,Married,House / apartment,Sales staff
1,1,0,0,1,0,0,0,2,13,180000.0,28.40852310451276,0.3449762828805519,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,0,0,0,1,2,57,90000.0,37.50385018172857,3.2717988733512664,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
0,0,0,0,0,0,0,0,2,24,247500.0,32.02256035373758,7.953619855301614,State servant,Higher education,Married,House / apartment,Core staff
0,1,0,0,0,0,0,0,1,6,144000.0,39.44502624968343,3.682484924399543,Working,Secondary / secondary special,Widow,House / apartment,HR staff
0,0,1,0,0,0,1,0,1,48,72000.0,64.8719686235857,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
1,1,0,1,0,0,0,0,2,14,360000.0,43.68056838949465,6.680493097051959,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,1,0,0,0,0,1,5,99000.0,27.42287658199689,3.186923756134622,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
0,0,1,1,1,0,0,0,1,57,202500.0,42.70587349500674,21.31734395641252,Working,Higher education,Single / not married,House / apartment,Core staff
0,0,1,0,1,0,1,0,2,27,117000.0,62.35035627014928,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,1,0,0,0,0,2,26,292500.0,51.86143452637632,13.289800611922216,Commercial associate,Higher education,Married,House / apartment,Sales staff
0,1,0,0,0,0,0,0,1,10,247500.0,37.08768831666632,5.864596808969384,Working,Secondary / secondary special,Separated,House / apartment,Laborers
0,0,0,0,1,0,1,0,1,2,117000.0,60.37632531811057,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
1,1,1,0,0,0,0,1,3,42,225000.0,36.50725203118476,13.437647590299596,Working,Higher education,Married,House / apartment,Core staff
0,1,1,0,1,0,1,0,2,51,153000.0,60.72130160099112,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,1,0,0,0,2,11,225000.0,56.57337248540353,10.642244536164329,Commercial associate,Higher education,Married,House / apartment,Managers
0,0,1,0,0,0,0,0,2,20,157500.0,55.28655619211894,8.635358700041753,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
0,1,0,0,1,0,1,0,2,17,360000.0,56.899183419235165,0.0,Pensioner,Higher education,Married,House / apartment,Other
0,0,1,0,0,0,1,0,2,8,90000.0,54.84575316399378,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
1,0,0,1,1,0,0,0,1,18,225000.0,52.02023313278164,3.203351198176554,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
0,0,0,0,0,0,0,2,4,31,202500.0,36.81389761596747,7.447107059008741,Working,Secondary / secondary special,Married,House / apartment,Sales staff
0,1,1,0,1,0,0,0,2,11,157500.0,44.68538026105944,0.9199367543481386,Working,Higher education,Married,House / apartment,Other
0,0,0,0,0,0,0,1,3,29,225000.0,34.60714456833474,1.0924248957884146,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants
1,1,1,0,0,0,0,0,2,30,202500.0,54.86765642004969,5.511406805067866,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,0,0,2,16,90000.0,27.81713519100324,5.097982847012601,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
0,0,1,0,1,0,0,0,1,6,306000.0,28.687789619225583,1.2703888512426675,Working,Secondary / secondary special,Separated,House / apartment,Private service staff
0,0,0,0,1,0,1,0,2,39,90000.0,56.11340410822946,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,0,0,0,0,0,0,2,25,225000.0,41.1206253379604,18.316597876753114,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
0,0,1,0,0,0,0,0,1,15,94500.0,36.852228314065314,6.962497518771775,Working,Higher education,Single / not married,House / apartment,Accountants
0,0,1,0,1,0,0,0,2,9,54000.0,32.85488408386209,1.3443123404313573,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
1,1,1,0,0,0,0,0,2,6,135000.0,43.39308815376086,5.360821919683498,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,1,1,1,0,0,2,5,270000.0,46.1939670219101,2.1054504883741623,Working,Higher education,Married,House / apartment,Accountants
1,0,1,0,0,1,0,1,3,18,292500.0,46.08718864863755,9.623743129564604,State servant,Higher education,Married,House / apartment,Core staff
0,1,1,0,0,0,0,0,1,47,202500.0,32.84940826984811,4.098646789461796,Working,Higher education,Widow,House / apartment,Managers
0,0,0,1,1,0,0,1,3,45,45000.0,30.94930080699809,10.946152213940051,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
1,0,1,0,0,0,0,0,2,6,36900.0,50.82924358474164,4.928232612579314,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,0,0,0,0,2,4,47,135000.0,34.80427387283791,0.3586658179154945,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,1,0,2,37,135000.0,58.68703669479866,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,0,0,0,1,3,16,247500.0,35.33542783219368,12.534138277993389,State servant,Higher education,Married,House / apartment,Core staff
0,1,1,1,0,0,0,0,2,30,387000.0,56.67467504466211,1.7139297863748058,Working,Higher education,Married,House / apartment,Managers
0,0,1,0,1,0,1,0,2,1,45000.0,52.13248732006817,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,1,0,1,0,2,39,135000.0,64.1820160578246,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,1,3,18,103500.0,43.49986652703341,23.838956309848932,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,0,0,1,1,0,0,1,44,135000.0,32.0663668658494,13.202187587698583,Commercial associate,Higher education,Separated,House / apartment,HR staff
0,0,1,0,0,0,0,1,3,42,112500.0,39.48883276179525,12.514972928944468,State servant,Incomplete higher,Married,House / apartment,Accountants
0,0,1,1,1,0,0,0,2,41,112500.0,47.22068214953079,6.045298671430625,Working,Secondary / secondary special,Married,House / apartment,Managers
0,0,1,0,0,0,0,0,2,25,90000.0,44.556698631730974,4.142453301573612,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
0,1,1,0,0,0,0,0,1,47,540000.0,36.006215048905865,10.198703601032191,Working,Higher education,Separated,House / apartment,Accountants
0,0,1,0,0,0,0,0,2,2,90000.0,27.726784259772614,2.27520072280745,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
0,0,1,1,0,0,0,0,1,23,112500.0,52.18724546020794,26.815061226445444,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
0,0,1,0,1,0,1,0,1,48,99000.0,58.87869018528786,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
0,0,1,0,0,0,0,0,2,50,270000.0,45.703881667659154,18.283742992669254,Working,Secondary / secondary special,Married,House / apartment,Other
0,1,1,0,0,0,0,2,4,2,225000.0,40.1185513734026,22.09764745340425,State servant,Incomplete higher,Married,House / apartment,Other
1,1,1,0,0,0,0,0,2,56,315000.0,35.17115341177437,0.4490167491461152,Commercial associate,Higher education,Married,House / apartment,Managers
1,0,1,0,0,0,0,0,2,55,157500.0,57.0333408625776,6.633948677933154,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,0,1,0,0,2,7,787500.0,47.1002142412233,3.9179449270005535,State servant,Higher education,Married,House / apartment,Managers
0,1,1,0,0,0,0,0,2,33,162000.0,48.80045449256316,4.654441911880463,State servant,Higher education,Married,House / apartment,Managers
0,0,1,0,0,0,0,0,2,51,81000.0,49.638254036701646,0.4216376790762302,Working,Secondary / secondary special,Civil marriage,House / apartment,Other
1,0,1,0,0,0,0,1,1,39,126000.0,34.92200387413841,5.763294249710809,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other
0,0,0,0,0,0,0,0,2,14,135000.0,33.81041362930108,4.9254947055723255,Working,Secondary / secondary special,Married,With parents,Laborers
0,0,1,1,0,1,0,0,2,33,112500.0,40.06926904727681,8.172652415860695,Commercial associate,Higher education,Married,Municipal apartment,Sales staff
0,0,1,0,0,0,1,0,2,49,112500.0,61.1073464889765,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,1,1,1,1,0,0,1,3,20,180000.0,34.44013224090844,10.174062437969294,Working,Secondary / secondary special,Married,House / apartment,Other
0,1,1,0,0,0,0,0,1,25,270000.0,47.86409029617309,6.198621463821981,Working,Secondary / secondary special,Separated,House / apartment,Sales staff
0,0,1,0,0,0,1,0,1,37,76500.0,64.16011280176869,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
0,0,1,0,0,0,0,2,3,30,360000.0,37.16982552687598,9.746948944879088,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
